latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,32.0,-14400,America/New_York,GMT-4

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa)
2023-06-23T21:00,20.7,93,0.40,0.40,0.00,51,100,8.7,95,16.9,1010.0
2023-06-23T22:00,20.2,96,0.30,0.30,0.00,51,100,12.1,107,26.3,1010.4
2023-06-23T23:00,19.6,98,3.50,3.50,0.00,63,100,8.1,148,29.2,1010.3
2023-06-24T00:00,19.5,98,3.20,3.20,0.00,63,100,10.5,128,19.1,1009.8
2023-06-24T01:00,19.2,98,0.90,0.90,0.00,53,100,13.0,136,25.9,1009.5
2023-06-24T02:00,19.2,98,3.20,3.20,0.00,63,100,9.5,151,20.9,1008.7
2023-06-24T03:00,19.4,98,2.80,2.80,0.00,63,100,8.9,130,15.8,1008.2
2023-06-24T04:00,19.3,99,0.70,0.70,0.00,53,100,11.9,151,19.4,1007.6
2023-06-24T05:00,19.4,98,0.90,0.90,0.00,53,100,9.5,155,19.1,1007.2
2023-06-24T06:00,19.5,98,1.10,1.10,0.00,55,100,7.6,172,15.5,1007.4
2023-06-24T07:00,19.5,98,1.50,1.50,0.00,61,100,7.2,162,12.2,1007.4
2023-06-24T08:00,19.9,95,1.50,1.50,0.00,61,100,10.7,192,13.7,1008.2
2023-06-24T09:00,20.1,96,1.30,1.30,0.00,61,96,9.7,207,18.0,1008.2
2023-06-24T10:00,21.3,89,0.10,0.10,0.00,51,71,7.6,239,20.9,1007.7
2023-06-24T11:00,24.1,80,0.00,0.00,0.00,3,98,9.9,226,22.0,1007.5
2023-06-24T12:00,25.7,74,0.20,0.20,0.00,51,100,13.8,208,28.8,1007.0
2023-06-24T13:00,25.5,76,2.60,2.60,0.00,63,83,16.9,179,34.6,1006.6
2023-06-24T14:00,23.2,89,0.90,0.90,0.00,53,98,13.6,158,36.4,1006.3
2023-06-24T15:00,24.6,81,0.10,0.10,0.00,51,100,13.5,164,25.6,1005.7
2023-06-24T16:00,24.5,82,0.00,0.00,0.00,3,100,14.7,152,30.2,1005.2
2023-06-24T17:00,24.1,83,0.00,0.00,0.00,3,98,16.3,149,29.5,1005.0
2023-06-24T18:00,23.2,86,0.20,0.20,0.00,51,97,16.4,154,30.6,1004.6
2023-06-24T19:00,24.3,82,0.00,0.00,0.00,3,95,9.7,184,28.4,1005.0
2023-06-24T20:00,21.5,94,0.00,0.00,0.00,2,61,3.4,162,17.3,1005.9
2023-06-24T21:00,20.8,98,0.00,0.00,0.00,3,95,3.8,131,7.6,1005.9
2023-06-24T22:00,20.4,98,0.00,0.00,0.00,3,92,8.3,198,8.6,1006.1
2023-06-24T23:00,21.0,96,0.00,0.00,0.00,3,99,6.2,201,9.4,1006.0
2023-06-25T00:00,21.1,95,0.00,0.00,0.00,3,100,6.9,231,10.4,1006.0
2023-06-25T01:00,20.8,96,0.00,0.00,0.00,3,99,7.3,250,10.8,1006.2
2023-06-25T02:00,20.7,96,0.00,0.00,0.00,0,5,8.0,262,12.6,1005.9
2023-06-25T03:00,20.0,97,0.00,0.00,0.00,0,18,5.8,270,12.6,1005.6
2023-06-25T04:00,19.2,98,0.00,0.00,0.00,0,0,6.6,279,9.7,1005.4
2023-06-25T05:00,18.6,98,0.00,0.00,0.00,0,5,7.9,273,10.1,1005.7
2023-06-25T06:00,19.0,98,0.00,0.00,0.00,0,6,5.2,286,10.4,1006.0
2023-06-25T07:00,20.6,93,0.00,0.00,0.00,0,3,3.4,328,9.0,1006.3
2023-06-25T08:00,22.4,86,0.00,0.00,0.00,0,12,6.3,24,10.8,1006.7
2023-06-25T09:00,24.0,81,0.00,0.00,0.00,0,0,6.1,45,15.8,1006.8
2023-06-25T10:00,25.6,74,0.00,0.00,0.00,0,0,4.8,48,15.8,1006.7
2023-06-25T11:00,27.2,67,0.00,0.00,0.00,0,7,4.4,81,15.8,1006.5
2023-06-25T12:00,28.2,62,0.00,0.00,0.00,1,44,5.1,135,19.1,1006.2
2023-06-25T13:00,28.5,62,0.00,0.00,0.00,2,54,9.0,157,23.0,1005.8
2023-06-25T14:00,26.6,70,0.90,0.90,0.00,53,70,14.2,150,28.4,1006.2
2023-06-25T15:00,26.0,73,0.00,0.00,0.00,3,100,17.9,155,32.8,1005.5
2023-06-25T16:00,24.6,80,0.10,0.10,0.00,51,100,15.2,166,32.8,1005.4
2023-06-25T17:00,25.2,78,0.00,0.00,0.00,3,100,9.1,173,28.4,1004.5
2023-06-25T18:00,25.6,76,0.00,0.00,0.00,3,100,8.3,178,19.4,1004.6
2023-06-25T19:00,24.0,80,0.50,0.50,0.00,53,95,10.4,224,24.5,1004.8
2023-06-25T20:00,22.4,93,0.10,0.10,0.00,51,77,6.9,174,18.4,1005.5
2023-06-25T21:00,21.5,96,0.20,0.20,0.00,51,79,12.4,158,19.1,1005.4
2023-06-25T22:00,20.3,99,0.00,0.00,0.00,3,92,8.9,153,20.9,1004.9
2023-06-25T23:00,19.9,99,0.10,0.10,0.00,51,100,4.3,175,14.4,1005.3
2023-06-26T00:00,19.8,99,0.00,0.00,0.00,3,100,3.1,159,9.0,1005.4
2023-06-26T01:00,19.5,100,0.00,0.00,0.00,3,100,2.3,141,6.1,1004.9
2023-06-26T02:00,19.4,100,0.00,0.00,0.00,3,100,7.0,145,10.8,1004.6
2023-06-26T03:00,19.1,100,0.00,0.00,0.00,3,100,5.9,133,13.0,1004.5
2023-06-26T04:00,19.1,100,0.00,0.00,0.00,3,100,4.9,126,12.2,1004.2
2023-06-26T05:00,19.1,100,0.00,0.00,0.00,3,100,4.9,126,9.0,1004.2
2023-06-26T06:00,19.2,99,0.00,0.00,0.00,3,100,4.9,107,11.5,1004.3
2023-06-26T07:00,19.6,98,0.00,0.00,0.00,3,100,6.4,117,13.0,1004.5
2023-06-26T08:00,21.0,95,0.00,0.00,0.00,3,100,2.7,113,18.7,1005.5
2023-06-26T09:00,22.8,87,0.80,0.80,0.00,53,100,14.5,150,25.6,1005.6
2023-06-26T10:00,22.5,87,1.50,1.50,0.00,61,100,11.9,95,28.4,1005.7
2023-06-26T11:00,23.0,84,0.80,0.80,0.00,53,100,18.9,129,36.7,1005.0
2023-06-26T12:00,23.9,80,0.00,0.00,0.00,3,100,13.3,123,33.5,1004.8
2023-06-26T13:00,25.2,77,0.00,0.00,0.00,3,96,15.5,136,28.1,1004.4
2023-06-26T14:00,25.4,78,0.00,0.00,0.00,3,98,18.7,140,36.7,1003.8
2023-06-26T15:00,25.5,77,0.00,0.00,0.00,3,99,18.9,132,35.6,1003.5
2023-06-26T16:00,25.0,77,0.00,0.00,0.00,3,100,20.2,140,36.0,1003.1
2023-06-26T17:00,23.2,83,0.80,0.80,0.00,53,100,18.6,148,37.4,1003.1
2023-06-26T18:00,22.9,83,0.00,0.00,0.00,3,100,17.3,132,31.7,1002.5
2023-06-26T19:00,22.2,87,0.00,0.00,0.00,3,100,16.9,128,29.2,1002.3
2023-06-26T20:00,22.5,88,0.00,0.00,0.00,3,100,7.9,90,30.6,1002.8
2023-06-26T21:00,21.6,92,0.20,0.20,0.00,51,100,14.2,97,20.9,1002.1
2023-06-26T22:00,20.9,94,0.30,0.30,0.00,51,100,17.6,113,26.6,1003.0
2023-06-26T23:00,20.2,96,0.20,0.20,0.00,51,100,20.3,102,35.3,1001.9
2023-06-27T00:00,20.0,96,0.00,0.00,0.00,3,100,15.1,118,32.4,1001.9
2023-06-27T01:00,20.0,97,0.00,0.00,0.00,2,58,10.4,166,24.1,1002.1
2023-06-27T02:00,20.0,98,0.10,0.10,0.00,51,71,10.0,150,16.9,1001.1
2023-06-27T03:00,19.6,98,0.00,0.00,0.00,3,100,10.1,163,16.6,1001.4
2023-06-27T04:00,19.4,99,0.00,0.00,0.00,3,100,12.2,152,19.4,1001.0
2023-06-27T05:00,19.8,98,0.00,0.00,0.00,3,100,10.0,139,20.2,1000.5
2023-06-27T06:00,20.2,97,0.00,0.00,0.00,3,100,4.5,166,15.5,1000.7
2023-06-27T07:00,20.9,95,0.00,0.00,0.00,3,100,5.7,252,10.1,1001.5
2023-06-27T08:00,20.8,93,0.00,0.00,0.00,3,100,9.8,24,13.7,1001.1
2023-06-27T09:00,21.0,92,0.50,0.50,0.00,53,100,9.4,18,16.9,1001.9
2023-06-27T10:00,20.6,96,3.00,3.00,0.00,63,100,5.0,30,21.2,1002.1
2023-06-27T11:00,21.5,91,2.20,2.20,0.00,61,100,6.9,309,21.2,1002.5
2023-06-27T12:00,20.2,96,8.70,8.70,0.00,65,100,12.1,287,30.2,1002.7
2023-06-27T13:00,21.2,89,1.80,1.80,0.00,61,100,1.9,22,27.0,1001.9
2023-06-27T14:00,24.9,75,0.10,0.10,0.00,51,100,10.6,215,21.6,1001.5
2023-06-27T15:00,26.0,70,0.10,0.10,0.00,51,98,11.8,200,25.9,1001.2
2023-06-27T16:00,26.4,70,0.00,0.00,0.00,3,99,12.6,167,24.8,1001.0
2023-06-27T17:00,25.9,74,0.00,0.00,0.00,1,29,17.1,145,30.6,1000.8
2023-06-27T18:00,24.9,75,0.60,0.60,0.00,53,100,18.8,187,35.6,1001.5
2023-06-27T19:00,23.5,77,0.00,0.00,0.00,3,100,14.3,245,31.3,1002.4
2023-06-27T20:00,21.8,87,0.10,0.10,0.00,51,98,2.6,214,23.4,1004.0
2023-06-27T21:00,21.6,92,1.10,1.10,0.00,55,100,2.9,90,7.6,1003.7
2023-06-27T22:00,21.1,95,0.40,0.40,0.00,51,100,6.4,137,9.7,1003.9
2023-06-27T23:00,20.6,95,0.00,0.00,0.00,3,89,5.8,184,13.3,1004.1
2023-06-28T00:00,20.1,96,0.00,0.00,0.00,3,100,3.3,167,9.7,1003.8
2023-06-28T01:00,19.8,98,0.00,0.00,0.00,3,100,5.1,141,9.4,1003.5
2023-06-28T02:00,19.4,98,0.00,0.00,0.00,3,100,4.8,132,8.3,1003.8
2023-06-28T03:00,19.0,99,0.00,0.00,0.00,3,100,4.4,125,7.9,1003.9
2023-06-28T04:00,19.5,99,0.00,0.00,0.00,3,100,4.4,189,8.3,1004.1
2023-06-28T05:00,19.0,100,0.00,0.00,0.00,3,100,3.3,319,5.4,1004.1
2023-06-28T06:00,18.9,100,0.00,0.00,0.00,3,100,2.5,8,5.0,1004.3
2023-06-28T07:00,19.9,97,0.00,0.00,0.00,3,100,2.2,360,6.8,1004.8
2023-06-28T08:00,21.0,92,0.00,0.00,0.00,3,100,7.6,352,14.4,1005.2
2023-06-28T09:00,22.3,84,0.10,0.10,0.00,51,93,6.5,326,16.9,1005.6
2023-06-28T10:00,23.6,80,0.10,0.10,0.00,51,100,5.9,308,19.4,1005.6
2023-06-28T11:00,24.9,75,0.10,0.10,0.00,51,100,6.1,273,19.4,1005.7
2023-06-28T12:00,26.0,66,0.30,0.30,0.00,51,82,10.4,270,22.7,1005.5
2023-06-28T13:00,26.8,61,0.10,0.10,0.00,51,19,10.8,268,24.1,1005.2
2023-06-28T14:00,27.8,58,0.10,0.10,0.00,51,24,12.1,258,26.3,1005.0
2023-06-28T15:00,28.5,53,0.00,0.00,0.00,3,100,13.8,261,27.7,1004.8
2023-06-28T16:00,28.6,51,0.00,0.00,0.00,3,100,11.3,263,27.7,1004.8
2023-06-28T17:00,26.4,56,0.50,0.50,0.00,53,90,11.0,293,24.1,1005.4
2023-06-28T18:00,24.7,68,0.70,0.70,0.00,53,76,5.0,360,20.5,1006.0
2023-06-28T19:00,24.7,68,0.10,0.10,0.00,51,37,2.6,254,11.5,1006.5
2023-06-28T20:00,23.5,76,0.00,0.00,0.00,1,41,5.9,281,7.6,1007.2
2023-06-28T21:00,22.4,78,0.00,0.00,0.00,1,35,9.0,307,13.3,1008.2
2023-06-28T22:00,21.5,79,0.00,0.00,0.00,0,16,11.2,315,17.6,1009.1
2023-06-28T23:00,20.5,79,0.00,0.00,0.00,1,22,11.5,309,18.4,1009.5
2023-06-29T00:00,19.5,80,0.00,0.00,0.00,0,4,11.7,304,18.7,1009.7
2023-06-29T01:00,18.7,82,0.00,0.00,0.00,0,2,10.7,303,18.7,1010.0
2023-06-29T02:00,18.0,82,0.00,0.00,0.00,0,0,10.8,300,17.6,1009.9
2023-06-29T03:00,17.4,83,0.00,0.00,0.00,0,0,10.0,308,17.6,1010.0
2023-06-29T04:00,16.7,86,0.00,0.00,0.00,0,4,7.4,317,15.8,1010.3
2023-06-29T05:00,16.2,89,0.00,0.00,0.00,0,14,6.1,320,11.5,1010.8
2023-06-29T06:00,17.1,86,0.00,0.00,0.00,1,20,7.7,307,11.2,1011.5
2023-06-29T07:00,18.5,82,0.00,0.00,0.00,0,13,8.4,313,15.5,1012.1
2023-06-29T08:00,20.7,76,0.00,0.00,0.00,0,1,8.2,311,18.4,1012.6
2023-06-29T09:00,22.5,66,0.00,0.00,0.00,1,21,11.4,342,22.7,1013.1
2023-06-29T10:00,24.0,60,0.00,0.00,0.00,3,100,11.6,334,23.8,1013.0
2023-06-29T11:00,24.5,59,0.00,0.00,0.00,3,100,9.8,324,23.8,1013.0
2023-06-29T12:00,25.7,55,0.00,0.00,0.00,1,43,13.4,329,25.6,1012.7
2023-06-29T13:00,26.5,52,0.00,0.00,0.00,1,35,14.3,326,27.7,1012.5
2023-06-29T14:00,27.2,49,0.00,0.00,0.00,1,36,13.0,321,27.4,1012.0
2023-06-29T15:00,28.0,45,0.00,0.00,0.00,1,32,12.2,315,25.6,1011.9
2023-06-29T16:00,28.5,41,0.00,0.00,0.00,1,31,11.5,314,23.8,1011.9
2023-06-29T17:00,28.6,40,0.00,0.00,0.00,1,31,8.0,297,22.0,1011.7
2023-06-29T18:00,27.5,44,0.00,0.00,0.00,1,30,7.2,186,16.6,1011.6
2023-06-29T19:00,25.0,68,0.00,0.00,0.00,1,49,13.7,166,23.0,1012.0
2023-06-29T20:00,23.4,78,0.00,0.00,0.00,0,18,10.5,142,23.0,1012.7
2023-06-29T21:00,21.6,86,0.00,0.00,0.00,0,16,6.5,146,17.3,1012.8
2023-06-29T22:00,20.7,91,0.00,0.00,0.00,0,9,5.4,132,10.4,1013.3
2023-06-29T23:00,20.1,93,0.00,0.00,0.00,0,0,4.9,126,8.6,1013.3
2023-06-30T00:00,19.5,95,0.00,0.00,0.00,0,0,4.9,126,7.9,1013.0
2023-06-30T01:00,18.7,96,0.00,0.00,0.00,0,0,7.7,152,9.7,1013.0
2023-06-30T02:00,20.0,92,0.00,0.00,0.00,0,0,5.2,214,9.4,1013.0
2023-06-30T03:00,19.5,95,0.00,0.00,0.00,0,11,5.0,270,6.1,1012.9
2023-06-30T04:00,17.7,100,0.00,0.00,0.00,2,59,6.1,315,7.6,1013.1
2023-06-30T05:00,17.1,100,0.00,0.00,0.00,3,100,6.4,297,7.6,1013.4
2023-06-30T06:00,17.1,100,0.00,0.00,0.00,3,100,4.8,312,8.3,1013.7
2023-06-30T07:00,18.8,99,0.00,0.00,0.00,3,100,1.1,360,6.8,1013.8
2023-06-30T08:00,21.4,88,0.00,0.00,0.00,0,7,1.1,360,8.6,1013.9
2023-06-30T09:00,24.1,72,0.00,0.00,0.00,0,18,3.1,291,11.9,1014.3
2023-06-30T10:00,26.1,60,0.00,0.00,0.00,3,99,4.0,275,14.0,1014.3
2023-06-30T11:00,27.5,51,0.00,0.00,0.00,3,100,6.4,227,16.6,1014.3
2023-06-30T12:00,28.3,47,0.00,0.00,0.00,3,98,10.4,214,21.6,1014.1
2023-06-30T13:00,29.1,44,0.00,0.00,0.00,3,97,11.9,205,25.2,1013.7
2023-06-30T14:00,29.2,43,0.00,0.00,0.00,3,100,11.9,185,25.2,1013.2
2023-06-30T15:00,28.9,45,0.00,0.00,0.00,3,97,14.1,165,27.0,1012.9
2023-06-30T16:00,27.1,51,0.00,0.00,0.00,3,95,21.1,157,37.4,1012.9
2023-06-30T17:00,26.8,56,0.00,0.00,0.00,3,96,19.5,155,37.1,1012.6
2023-06-30T18:00,25.1,63,0.00,0.00,0.00,2,70,20.5,149,36.7,1012.5
2023-06-30T19:00,24.1,70,0.00,0.00,0.00,0,5,16.3,145,35.3,1012.3
2023-06-30T20:00,23.4,75,0.00,0.00,0.00,0,0,11.0,148,27.4,1013.1
2023-06-30T21:00,22.0,76,0.00,0.00,0.00,1,26,7.7,152,18.0,1013.3
2023-06-30T22:00,21.1,77,0.00,0.00,0.00,0,1,7.3,171,12.2,1014.1
2023-06-30T23:00,20.3,80,0.00,0.00,0.00,0,0,6.8,198,10.8,1013.9
2023-07-01T00:00,19.6,84,0.00,0.00,0.00,1,24,7.2,198,10.1,1013.7
2023-07-01T01:00,19.3,85,0.00,0.00,0.00,0,0,7.1,210,10.4,1013.5
2023-07-01T02:00,19.1,83,0.00,0.00,0.00,0,2,8.3,236,13.0,1013.5
2023-07-01T03:00,18.0,87,0.00,0.00,0.00,0,9,8.1,249,13.0,1013.4
2023-07-01T04:00,18.2,86,0.00,0.00,0.00,0,13,7.3,237,10.8,1013.8
2023-07-01T05:00,18.9,84,0.00,0.00,0.00,0,4,5.2,196,8.6,1013.9
2023-07-01T06:00,17.7,92,0.00,0.00,0.00,0,1,6.6,209,7.9,1014.0
2023-07-01T07:00,19.9,83,0.00,0.00,0.00,3,86,3.7,191,8.6,1014.2
2023-07-01T08:00,22.2,71,0.00,0.00,0.00,2,57,2.8,130,10.8,1014.3
2023-07-01T09:00,24.0,65,0.00,0.00,0.00,2,54,5.4,172,14.4,1014.4
2023-07-01T10:00,25.2,60,0.00,0.00,0.00,1,47,7.7,169,18.4,1014.3
2023-07-01T11:00,26.3,55,0.00,0.00,0.00,1,32,11.9,175,24.5,1014.4
2023-07-01T12:00,26.7,53,0.00,0.00,0.00,3,100,16.4,165,31.7,1013.8
2023-07-01T13:00,26.9,51,0.00,0.00,0.00,3,99,20.5,162,38.2,1013.7
2023-07-01T14:00,26.6,52,0.00,0.00,0.00,3,98,21.7,161,39.6,1012.7
2023-07-01T15:00,26.6,51,0.00,0.00,0.00,3,100,24.0,156,42.5,1012.3
2023-07-01T16:00,26.2,53,0.00,0.00,0.00,3,99,24.7,157,44.3,1012.0
2023-07-01T17:00,25.7,55,0.00,0.00,0.00,3,100,22.2,155,43.6,1011.2
2023-07-01T18:00,24.4,63,0.00,0.00,0.00,3,100,23.0,153,39.2,1011.0
2023-07-01T19:00,23.1,69,0.00,0.00,0.00,3,100,20.8,157,40.0,1010.8
2023-07-01T20:00,22.4,72,0.00,0.00,0.00,3,100,14.3,155,34.9,1011.2
2023-07-01T21:00,21.4,79,0.00,0.00,0.00,3,100,12.2,156,23.8,1011.4
2023-07-01T22:00,21.3,81,0.00,0.00,0.00,3,100,13.2,151,20.9,1010.9
2023-07-01T23:00,21.1,82,0.00,0.00,0.00,3,100,14.2,173,23.0,1010.9
2023-07-02T00:00,20.7,84,0.10,0.10,0.00,51,100,13.4,188,23.4,1010.8
2023-07-02T01:00,20.5,89,0.20,0.20,0.00,51,100,7.2,186,22.3,1010.5
2023-07-02T02:00,20.4,91,0.30,0.30,0.00,51,100,10.7,135,16.6,1010.0
2023-07-02T03:00,20.6,95,0.20,0.20,0.00,51,100,12.6,149,20.5,1009.7
2023-07-02T04:00,21.0,95,0.20,0.20,0.00,51,100,12.8,148,20.9,1008.5
2023-07-02T05:00,20.9,97,0.70,0.70,0.00,53,100,14.5,161,24.5,1008.2
2023-07-02T06:00,20.9,98,0.80,0.80,0.00,53,100,11.8,153,23.4,1007.9
2023-07-02T07:00,21.0,96,2.40,2.40,0.00,61,100,12.1,163,18.7,1008.0
2023-07-02T08:00,22.2,94,3.40,3.40,0.00,63,100,11.3,171,24.8,1008.5
2023-07-02T09:00,23.9,85,0.10,0.10,0.00,51,90,14.8,176,27.0,1008.5
2023-07-02T10:00,25.7,77,0.10,0.10,0.00,51,100,13.2,215,28.1,1008.1
2023-07-02T11:00,27.4,69,0.20,0.20,0.00,51,36,14.8,227,27.4,1007.8
2023-07-02T12:00,29.1,60,0.20,0.20,0.00,51,43,18.6,224,33.8,1007.8
2023-07-02T13:00,30.4,55,0.10,0.10,0.00,51,22,17.8,223,37.4,1007.7
2023-07-02T14:00,31.2,54,0.00,0.00,0.00,3,100,15.1,205,37.1,1006.8
2023-07-02T15:00,29.2,63,0.10,0.10,0.00,51,100,19.8,182,33.5,1006.6
2023-07-02T16:00,27.9,72,0.10,0.10,0.00,51,76,14.2,173,36.7,1006.1
2023-07-02T17:00,28.5,71,0.00,0.00,0.00,3,100,12.6,160,25.6,1005.1
2023-07-02T18:00,26.5,76,1.70,1.70,0.00,61,100,20.6,216,32.0,1006.1
2023-07-02T19:00,23.5,94,3.60,3.60,0.00,63,100,10.0,232,38.2,1005.3
2023-07-02T20:00,24.5,94,0.10,0.10,0.00,51,100,4.3,246,16.9,1005.5
2023-07-02T21:00,24.5,94,0.50,0.50,0.00,53,100,10.7,225,16.9,1005.3
2023-07-02T22:00,23.6,96,1.00,1.00,0.00,55,90,3.4,212,17.3,1005.5
2023-07-02T23:00,23.2,95,0.00,0.00,0.00,3,100,7.1,195,11.9,1005.7
2023-07-03T00:00,23.5,94,0.00,0.00,0.00,1,31,11.7,214,17.6,1005.4
2023-07-03T01:00,23.7,92,0.00,0.00,0.00,0,3,16.8,235,26.3,1005.3
2023-07-03T02:00,23.4,94,0.00,0.00,0.00,0,0,13.2,241,27.0,1005.4
2023-07-03T03:00,23.0,95,0.00,0.00,0.00,0,0,12.5,237,20.9,1005.3
2023-07-03T04:00,22.7,96,0.00,0.00,0.00,0,9,15.1,230,23.8,1005.6
2023-07-03T05:00,22.5,96,0.00,0.00,0.00,0,2,13.9,245,24.5,1005.8
2023-07-03T06:00,22.4,95,0.00,0.00,0.00,0,11,11.3,261,22.3,1006.1
2023-07-03T07:00,23.1,90,0.00,0.00,0.00,0,6,9.3,286,18.0,1006.3
2023-07-03T08:00,23.1,95,0.00,0.00,0.00,0,13,7.9,267,19.8,1007.2
2023-07-03T09:00,23.9,92,0.30,0.30,0.00,51,65,5.4,274,20.5,1006.6
2023-07-03T10:00,26.7,81,0.00,0.00,0.00,0,10,7.9,294,18.7,1007.0
2023-07-03T11:00,28.8,71,0.00,0.00,0.00,3,100,7.6,289,19.8,1007.0
2023-07-03T12:00,26.4,76,0.60,0.60,0.00,53,70,11.3,243,22.3,1007.5
2023-07-03T13:00,28.1,73,0.10,0.10,0.00,51,51,9.7,239,26.6,1007.0
2023-07-03T14:00,29.8,68,0.20,0.20,0.00,51,19,11.2,230,27.0,1006.6
2023-07-03T15:00,30.6,61,0.00,0.00,0.00,1,23,13.4,234,28.8,1006.0
2023-07-03T16:00,31.1,56,0.00,0.00,0.00,0,16,12.5,213,28.8,1005.3
2023-07-03T17:00,30.4,60,0.00,0.00,0.00,1,23,13.3,178,27.0,1004.8
2023-07-03T18:00,28.0,74,3.70,3.70,0.00,63,99,6.6,209,27.7,1005.5
2023-07-03T19:00,24.9,84,9.10,9.10,0.00,65,66,8.8,305,24.5,1006.6
2023-07-03T20:00,25.6,82,2.10,2.10,0.00,61,92,7.4,151,21.6,1006.3
2023-07-03T21:00,24.0,88,1.70,1.70,0.00,61,85,6.4,196,13.3,1007.1
2023-07-03T22:00,23.8,84,0.00,0.00,0.00,3,98,7.4,223,8.6,1006.8
2023-07-03T23:00,24.0,82,0.00,0.00,0.00,3,100,6.0,253,9.7,1007.0
2023-07-04T00:00,23.1,89,0.00,0.00,0.00,3,100,6.4,227,8.3,1007.9
2023-07-04T01:00,22.6,94,0.60,0.60,0.00,53,100,7.0,258,16.9,1007.3
2023-07-04T02:00,22.5,94,0.00,0.00,0.00,3,100,5.8,248,11.9,1006.9
2023-07-04T03:00,21.8,96,0.00,0.00,0.00,2,59,6.3,283,9.4,1006.7
2023-07-04T04:00,21.8,96,0.00,0.00,0.00,3,100,6.4,227,9.7,1007.1
2023-07-04T05:00,21.5,96,0.10,0.10,0.00,51,49,6.6,248,12.6,1007.2
2023-07-04T06:00,21.3,96,0.00,0.00,0.00,0,19,3.3,229,10.8,1007.7
2023-07-04T07:00,21.9,94,0.00,0.00,0.00,0,0,5.0,210,10.1,1008.0
2023-07-04T08:00,22.1,95,0.00,0.00,0.00,0,0,4.8,193,15.1,1008.9
2023-07-04T09:00,23.9,88,1.80,1.80,0.00,61,84,13.2,227,28.1,1009.1
2023-07-04T10:00,24.5,83,0.10,0.10,0.00,51,100,7.9,219,25.2,1009.6
2023-07-04T11:00,25.5,80,0.20,0.20,0.00,51,100,6.5,236,20.5,1009.1
2023-07-04T12:00,27.1,74,0.10,0.10,0.00,51,47,6.3,257,18.4,1008.7
2023-07-04T13:00,28.4,68,0.40,0.40,0.00,51,55,7.4,284,19.8,1008.4
2023-07-04T14:00,29.1,66,0.40,0.40,0.00,51,58,6.1,310,21.2,1008.3
2023-07-04T15:00,29.4,65,0.20,0.20,0.00,51,78,5.5,302,20.5,1008.4
2023-07-04T16:00,28.2,67,0.60,0.60,0.00,53,97,8.1,315,19.1,1008.2
2023-07-04T17:00,26.6,74,0.90,0.90,0.00,53,48,5.9,11,22.7,1008.2
2023-07-04T18:00,27.2,72,0.00,0.00,0.00,1,26,5.8,330,14.0,1008.2
2023-07-04T19:00,27.2,71,0.00,0.00,0.00,1,23,6.4,308,13.3,1008.7
2023-07-04T20:00,25.0,87,0.00,0.00,0.00,0,3,4.3,42,11.5,1008.7
2023-07-04T21:00,24.2,89,0.00,0.00,0.00,0,11,6.1,118,7.6,1009.5
2023-07-04T22:00,24.5,87,0.00,0.00,0.00,1,22,3.6,264,7.9,1010.0
2023-07-04T23:00,23.4,94,0.00,0.00,0.00,1,31,7.7,311,9.0,1010.3
2023-07-05T00:00,24.5,87,0.00,0.00,0.00,0,5,1.1,72,9.0,1010.2
2023-07-05T01:00,22.5,94,0.00,0.00,0.00,0,0,6.2,339,6.8,1010.5
2023-07-05T02:00,22.0,97,0.00,0.00,0.00,0,0,5.8,330,8.3,1010.4
2023-07-05T03:00,21.9,99,0.00,0.00,0.00,0,12,6.9,354,11.2,1010.4
2023-07-05T04:00,21.5,99,0.00,0.00,0.00,1,46,4.6,342,11.5,1010.3
2023-07-05T05:00,21.0,99,0.00,0.00,0.00,2,52,4.1,345,7.6,1010.5
2023-07-05T06:00,21.2,99,0.00,0.00,0.00,2,67,3.2,27,7.6,1010.9
2023-07-05T07:00,22.0,97,0.00,0.00,0.00,3,100,3.9,34,9.7,1011.3
2023-07-05T08:00,23.5,91,0.00,0.00,0.00,2,65,4.6,39,11.2,1011.8
2023-07-05T09:00,25.6,81,0.00,0.00,0.00,0,1,2.9,60,13.0,1012.3
2023-07-05T10:00,27.5,70,0.00,0.00,0.00,0,0,2.6,34,12.6,1012.0
2023-07-05T11:00,29.2,62,0.00,0.00,0.00,0,0,2.5,360,13.0,1011.9
2023-07-05T12:00,30.4,56,0.00,0.00,0.00,1,25,2.2,9,14.0,1011.8
2023-07-05T13:00,31.1,53,0.00,0.00,0.00,0,15,0.4,90,13.0,1011.6
2023-07-05T14:00,31.8,51,0.00,0.00,0.00,1,22,1.1,198,11.5,1011.3
2023-07-05T15:00,32.2,50,0.00,0.00,0.00,0,13,1.8,191,11.5,1010.6
2023-07-05T16:00,32.3,49,0.00,0.00,0.00,0,18,4.0,180,13.3,1010.2
2023-07-05T17:00,31.4,52,0.00,0.00,0.00,1,22,9.8,172,19.4,1009.9
2023-07-05T18:00,29.4,59,0.00,0.00,0.00,0,18,15.2,166,26.6,1009.7
2023-07-05T19:00,28.0,66,0.00,0.00,0.00,0,13,13.7,175,27.0,1009.9
